Label,VoxelCount,Volume,SurfaceArea,MeanBreadth,Sphericity,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z
8883,6367,6367,3535.126,43.735,0.104,1666,1717,767,824,53,61,1692.892,788.123,58.176
8884,2764,2764,1733.102,32.559,0.166,2000,2041,767,800,52,61,2019.457,778.000,58.207
8885,2204,2204,1322.821,24.844,0.237,1998,2026,778,809,52,61,2008.696,795.199,57.807
8886,1366,1366,947.866,22.624,0.248,1982,2007,783,809,52,61,1991.361,799.613,57.982
8887,1473,1473,1089.101,22.937,0.190,919,949,815,843,54,61,932.019,831.188,58.555
8888,1477,1477,1146.031,23.658,0.164,894,921,820,847,57,61,905.879,833.842,58.896
8889,550,550,449.522,14.679,0.377,914,929,829,850,56,61,920.964,841.267,58.560
8890,2877,2877,2221.571,34.651,0.085,773,820,824,861,54,61,794.885,845.384,58.428
8891,1753,1753,1483.896,27.834,0.106,808,846,836,866,54,61,822.523,853.236,58.710
8892,2246,2246,1438.283,28.730,0.192,685,716,868,904,55,61,697.699,886.271,58.417
8893,635,635,546.638,16.188,0.279,1910,1934,879,894,55,61,1920.825,885.939,58.460
8894,862,862,699.088,19.066,0.246,566,592,882,904,57,61,576.854,890.213,58.787
8895,524,524,536.247,17.023,0.201,1789,1808,887,907,56,61,1796.405,896.866,59.097
8896,1734,1734,1122.987,24.963,0.240,695,731,898,919,55,61,711.160,907.868,58.194
8897,1565,1565,1031.026,22.652,0.253,938,962,904,932,53,61,950.643,918.402,58.188
8898,916,916,682.037,19.709,0.299,1430,1454,913,932,54,61,1437.955,922.203,58.032
8899,1783,1783,1230.199,28.793,0.193,1951,1975,911,944,53,61,1960.860,929.404,58.065
8900,584,584,727.784,19.380,0.100,1989,2010,930,958,58,61,1997.765,944.205,59.440
8901,1304,1304,939.787,21.134,0.232,750,768,948,979,54,61,758.952,963.428,58.466
8902,128,128,151.509,8.753,0.533,1018,1028,958,966,56,61,1023.352,961.508,58.773
8903,109,109,160.207,10.566,0.327,1018,1024,966,983,56,61,1021.358,972.239,58.541
8904,1780,1780,1335.347,26.116,0.150,1668,1699,952,984,53,61,1682.738,969.730,58.488
8905,1776,1776,1428.917,29.125,0.122,1994,2027,976,1014,56,61,2008.766,994.349,58.772
8906,1454,1454,1124.093,22.939,0.168,567,588,989,1026,54,61,575.959,1006.439,58.764
8907,391,391,410.993,17.054,0.249,1772,1791,998,1022,56,61,1780.465,1010.785,58.803
8908,3000,3000,2587.300,46.583,0.059,1958,2007,1009,1065,53,61,1981.479,1032.607,58.842
8909,296,296,384.939,13.636,0.174,636,656,1009,1024,58,61,644.605,1018.169,59.473
8910,113,113,140.919,8.024,0.516,466,476,1022,1029,55,61,469.416,1024.867,58.425
8911,1134,1134,809.773,21.264,0.274,2033,2048,1026,1055,54,61,2042.485,1038.446,58.101
8912,275,275,257.111,10.389,0.503,74,88,1040,1052,55,61,79.851,1045.251,58.636
8913,1082,1082,878.685,22.935,0.195,1922,1945,1037,1071,56,61,1933.273,1051.943,58.836
8914,729,729,644.135,20.507,0.225,1900,1924,1074,1103,57,61,1911.362,1088.908,58.774
8915,92,92,121.026,7.117,0.540,1023,1030,1092,1100,56,61,1025.293,1095.402,58.598
8916,3250,3250,1638.155,26.684,0.272,1647,1684,1105,1128,51,61,1665.699,1116.256,57.408
8917,413,413,473.009,15.240,0.182,1079,1102,1121,1138,58,61,1089.310,1129.010,59.506
8918,1548,1548,1222.430,26.074,0.148,574,604,1136,1170,53,61,587.396,1147.906,58.699
8919,1027,1027,807.621,20.630,0.226,510,530,1147,1174,54,61,517.513,1160.582,58.486
8920,1620,1620,1361.127,31.419,0.118,967,992,1123,1171,53,61,981.151,1149.427,58.630
8921,2471,2471,1607.326,27.908,0.166,2011,2044,1181,1211,55,61,2029.393,1192.816,58.569
8922,667,667,520.399,16.199,0.357,1080,1105,1185,1197,55,61,1092.589,1190.289,58.069
8923,2829,2829,2431.576,43.537,0.063,215,256,1167,1221,54,61,235.441,1193.553,58.708
8924,270,270,316.691,13.400,0.260,1270,1286,1188,1203,56,61,1278.181,1195.496,59.163
8925,993,993,894.426,21.229,0.156,277,306,1179,1204,55,61,289.086,1192.624,58.805
8926,248,248,288.207,12.358,0.291,766,780,1197,1212,56,61,770.883,1203.419,59.093
8927,976,976,1062.307,30.329,0.090,1780,1812,1198,1236,55,61,1792.158,1217.571,59.094
8928,279,279,273.876,11.553,0.429,1790,1799,1220,1234,53,61,1793.097,1227.151,57.000
8929,1403,1403,981.944,21.090,0.235,1278,1301,1226,1253,53,61,1288.381,1239.525,58.207
8930,627,627,706.592,26.527,0.126,1856,1881,1229,1252,54,61,1868.708,1240.742,58.804
8931,1586,1586,1345.826,29.018,0.117,1535,1551,1229,1277,54,61,1541.557,1250.477,58.821
8932,623,623,570.864,23.143,0.236,1788,1800,1266,1302,53,61,1793.878,1276.388,58.380
8933,3523,3523,1766.544,29.829,0.255,1836,1870,1249,1282,50,61,1853.495,1266.427,56.636
8934,335,335,316.617,11.811,0.400,146,164,1274,1288,56,61,154.800,1280.636,58.863
8935,1667,1667,1265.018,26.530,0.155,918,963,1262,1281,55,61,938.136,1273.644,58.702
8936,395,395,423.860,16.084,0.232,1830,1853,1273,1282,52,61,1841.522,1278.273,57.165
8937,264,264,242.156,9.823,0.555,1148,1160,1273,1281,53,61,1153.231,1277.178,57.254
8938,412,412,526.492,17.208,0.132,1549,1568,1262,1281,55,61,1558.398,1273.667,59.218
8939,924,924,811.107,23.301,0.181,428,456,1272,1296,52,61,441.314,1281.777,58.387
8940,631,631,512.521,17.838,0.334,223,250,1277,1292,56,61,234.027,1283.933,58.453
8941,1864,1864,1075.674,22.242,0.316,913,941,1278,1299,52,61,928.889,1287.116,57.415
8942,1001,1001,840.847,22.838,0.191,1554,1589,1276,1299,55,61,1568.816,1287.872,58.663
8943,888,888,858.589,20.017,0.141,1796,1819,1281,1306,54,61,1805.608,1291.795,59.104
8944,515,515,403.936,13.007,0.455,926,944,1297,1309,56,61,934.235,1301.858,57.837
8945,109,109,130.442,7.167,0.605,510,515,1303,1313,54,61,512.853,1306.771,58.009
8946,1322,1322,917.587,20.970,0.256,935,962,1299,1325,56,61,948.980,1310.958,58.341
8947,765,765,558.264,16.103,0.380,498,517,1304,1323,52,61,507.366,1312.841,57.869
8948,2387,2387,1455.631,26.420,0.209,911,949,1302,1332,56,61,929.891,1316.189,58.167
8949,1661,1661,1633.793,35.504,0.072,1765,1793,1290,1340,52,61,1784.512,1321.421,58.517
8950,172,172,163.970,7.858,0.759,928,937,1329,1338,57,61,931.017,1332.587,58.558
8951,225,225,240.559,9.852,0.411,1010,1023,1334,1344,55,61,1015.658,1338.453,58.924
8952,585,585,607.027,20.319,0.173,459,475,1325,1356,55,61,467.503,1341.214,58.921
8953,266,266,293.206,13.012,0.317,1785,1794,1340,1359,55,61,1789.617,1347.985,58.346
8954,4456,4456,3146.491,45.395,0.072,455,509,1366,1413,53,61,485.298,1388.106,58.530
8955,207,207,221.952,10.207,0.443,1790,1796,1381,1396,54,61,1792.647,1387.319,57.560
8956,2631,2631,1829.941,31.379,0.128,1791,1820,1350,1393,54,61,1807.041,1375.570,58.493
8957,116,116,158.404,9.401,0.383,1785,1793,1382,1397,57,61,1788.957,1390.224,59.319
8958,294,294,429.863,14.911,0.123,508,527,1385,1401,58,61,514.867,1393.820,59.619
8959,9133,9133,5045.611,52.894,0.073,1790,1842,1389,1449,52,61,1809.376,1418.507,57.972
8960,3828,3828,2796.921,38.873,0.076,1535,1567,1376,1435,53,61,1546.798,1404.374,58.671
8961,2421,2421,1723.562,30.712,0.129,1316,1357,1394,1433,53,61,1338.701,1411.716,58.472
8962,939,939,928.046,32.296,0.125,1783,1793,1391,1445,53,61,1789.359,1418.703,57.359
8963,2007,2007,1196.066,24.258,0.266,1769,1789,1394,1432,53,61,1781.394,1414.073,57.848
8964,82,82,104.983,6.374,0.657,457,463,1443,1451,56,61,459.049,1446.305,58.537
8965,203,203,205.610,9.216,0.536,454,462,1447,1460,57,61,457.542,1453.320,58.571
8966,135,135,141.660,7.300,0.725,1785,1792,1460,1469,55,61,1789.178,1462.896,58.393
8967,784,784,751.752,24.372,0.164,1014,1024,1479,1524,56,61,1019.454,1501.121,59.029
8968,5049,5049,3255.765,41.123,0.084,1320,1373,1493,1537,52,61,1344.602,1519.969,58.162
8969,2477,2477,2022.407,33.756,0.084,933,981,1506,1537,55,61,952.993,1526.162,58.903
8970,2787,2787,1985.672,38.420,0.112,1065,1123,1509,1538,53,61,1090.783,1524.849,58.429
8971,221,221,232.565,10.361,0.439,251,262,1522,1537,56,61,256.326,1529.018,58.724
8972,3144,3144,2089.616,36.283,0.123,1237,1273,1487,1536,52,61,1257.588,1513.113,58.399
8973,374,374,403.799,15.353,0.240,1670,1692,1524,1538,57,61,1679.380,1532.326,59.104
8974,46,46,68.380,5.107,0.748,249,255,1530,1536,57,61,251.891,1533.043,58.913
8975,412,412,398.992,15.601,0.302,427,446,1531,1545,56,61,433.968,1536.068,58.779
8976,95,95,148.963,8.291,0.309,1066,1078,1532,1541,59,61,1071.389,1535.316,59.642
8977,1663,1663,1655.104,38.002,0.069,533,578,1506,1555,55,61,557.065,1531.319,59.100
8978,20,20,38.737,3.788,0.778,1129,1134,1536,1539,56,60,1131.050,1536.650,57.850
8979,352,352,381.407,13.880,0.253,1693,1711,1526,1541,56,61,1700.815,1535.224,59.134
8980,173,173,220.474,11.749,0.316,1775,1784,1536,1553,57,61,1779.220,1542.283,59.277
8981,262,262,260.743,11.144,0.438,851,864,1535,1549,56,61,855.660,1540.462,58.546
8982,626,626,537.981,19.494,0.285,1073,1105,1535,1546,53,61,1090.230,1539.203,58.312
8983,5529,5529,3657.353,54.601,0.071,1053,1118,1537,1595,53,61,1090.798,1564.087,58.380
8984,54,54,87.442,6.435,0.493,254,259,1557,1567,58,61,255.778,1561.796,59.370
8985,172,172,217.479,11.242,0.325,766,773,1566,1584,56,61,768.541,1572.901,58.733
8986,369,369,376.301,14.345,0.289,767,777,1578,1601,56,61,770.694,1588.363,58.862
8987,5013,5013,2983.262,45.200,0.107,319,382,1575,1620,50,61,353.395,1600.889,57.643
8988,2698,2698,1774.592,32.205,0.147,1950,1976,1570,1617,51,61,1962.074,1596.251,57.984
8989,384,384,416.811,14.563,0.230,1525,1545,1597,1612,56,61,1535.344,1603.172,58.953
8990,6623,6623,4126.029,60.393,0.071,1134,1224,1603,1658,52,61,1180.296,1628.124,58.275
8991,418,418,347.810,11.778,0.470,1175,1187,1640,1655,53,61,1179.084,1646.153,57.211
8992,467,467,544.482,19.125,0.153,1529,1547,1631,1661,56,61,1537.867,1645.848,59.111
8993,136,136,158.393,8.228,0.526,1534,1541,1660,1671,56,61,1536.574,1665.581,58.868
8994,206,206,285.280,16.134,0.207,1530,1541,1671,1697,57,61,1535.791,1677.762,59.427
8995,470,470,487.899,17.055,0.215,755,769,1673,1701,58,61,762.462,1686.023,59.202
8996,162,162,205.769,11.288,0.341,757,769,1688,1705,58,61,763.784,1695.944,58.975
8997,12988,12988,6926.084,68.444,0.057,645,725,1673,1752,49,61,682.450,1711.049,57.829
8998,205,205,254.806,11.317,0.287,760,772,1702,1719,58,61,766.532,1709.463,59.424
8999,267,267,291.896,11.925,0.324,1019,1031,1709,1725,56,61,1023.779,1716.434,58.610
9000,1056,1056,698.156,18.320,0.371,1004,1025,1706,1724,53,61,1013.028,1714.541,58.080
9001,23,23,48.479,5.180,0.525,256,258,1721,1727,56,60,256.304,1723.478,58.000
9002,4877,4877,3595.551,45.557,0.058,941,1001,1702,1749,55,61,971.246,1722.479,58.868
9003,343,343,353.217,14.920,0.302,767,778,1723,1742,53,61,770.810,1733.274,58.163
9004,670,670,755.622,23.618,0.118,1345,1368,1738,1769,58,61,1359.206,1750.810,59.455
9005,292,292,322.244,13.694,0.288,767,772,1741,1766,55,61,768.572,1753.507,58.243
9006,325,325,305.815,11.794,0.418,1535,1546,1766,1782,56,61,1538.806,1772.277,58.615
9007,2169,2169,1235.603,25.383,0.282,143,177,1755,1781,51,61,158.172,1769.248,56.951
9008,662,662,588.892,19.071,0.243,863,876,1766,1795,54,61,869.307,1778.032,58.530
9009,528,528,487.185,16.199,0.273,766,779,1765,1789,56,61,770.926,1776.739,58.807
9010,206,206,286.560,14.739,0.204,206,225,1783,1798,56,61,216.316,1789.990,59.311
9011,120,120,154.744,8.680,0.440,680,695,1786,1792,58,61,686.425,1789.075,59.367
9012,105,105,148.118,9.524,0.384,766,779,1788,1795,57,61,771.295,1790.838,58.952
9013,380,380,438.918,15.796,0.193,0,12,1793,1817,56,61,2.976,1800.534,59.121
9014,664,664,486.697,14.827,0.433,402,411,1791,1811,52,61,405.617,1801.527,56.822
9015,574,574,492.752,16.857,0.311,1408,1430,1804,1820,54,61,1417.132,1811.897,57.983
9016,276,276,306.345,12.502,0.300,569,588,1814,1826,56,61,577.736,1819.467,59.087
9017,150,150,224.562,13.550,0.225,0,5,1830,1855,56,61,0.767,1844.207,59.180
9018,543,543,435.854,13.687,0.403,608,622,1842,1860,54,61,614.611,1849.934,57.761
9019,1738,1738,1093.299,22.761,0.261,358,384,1847,1877,51,61,372.322,1861.119,57.652
9020,366,366,354.504,12.770,0.340,1361,1371,1902,1921,54,61,1365.251,1910.467,58.396
9021,794,794,795.645,23.283,0.142,767,781,1886,1923,54,61,771.649,1910.971,58.836
9022,132,132,155.802,8.269,0.521,511,518,1911,1921,55,61,512.614,1916.606,58.061
9023,870,870,652.122,17.908,0.309,1642,1665,1909,1927,56,61,1652.441,1917.915,58.407
9024,1162,1162,813.404,20.359,0.284,1648,1678,1920,1937,56,61,1662.703,1927.827,58.437
9025,816,816,645.419,19.227,0.280,1287,1312,1946,1965,52,61,1296.988,1956.994,58.096
